web-scraper-order,web-scraper-start-url,link,link-href,details,etat,adresse,prix,image_lien-src
"1708072616-44","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=46","PROMO CONGÉLATEUR 183L SAMSUNG VERTICAL 6TIROIRES BLANC
Neuf
Plateau,
Dakar

17. nov. '23, 20:08

298 000 F Cfa

768882180","https://www.expat-dakar.com/annonce/promo-congelateur-183l-samsung-vertical-6tiroires-blanc-5939785","PROMO CONGÉLATEUR 183L SAMSUNG VERTICAL 6TIROIRES BLANC","Neuf","Plateau

Dakar","298 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bc79f8790f0409c49b12718d0801351c/-/horizon-files-prod/ed/picture/q56xrj9p/4aa55d134a9c5565aea4534f7fe36c4a7e3acab4.jpg"
"1708072619-45","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=46","Congélateur haeir 400L inverter
Neuf
Colobane,
Dakar

17. nov. '23, 23:24

Vendeur vérifié

235 000 F Cfa

772095510","https://www.expat-dakar.com/annonce/congelateur-haeir-400l-inverter-5939880","Congélateur haeir 400L inverter","Neuf","Colobane

Dakar","235 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/03cae75e3e169f60457e8e501d695127/-/horizon-files-prod/ed/picture/qkrg6j2v/fad9d851e1501e85d8ecf71403ee55f6971630a0.jpg"
"1708072622-46","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=46","Frigo mini bar
D'occasion
Guediawaye,
Dakar

17. nov. '23, 23:43

40 000 F Cfa

762762714","https://www.expat-dakar.com/annonce/frigo-mini-bar-5939854","Frigo mini bar","D'occasion","Guediawaye

Dakar","40 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f310ad2bcebb9655bf8fab8658a31348/-/horizon-files-prod/ed/picture/qrzv697j/7681df3450fe7b4c0ebf4dd5a9fad66cbbe55b3e.jpg"
"1708072625-47","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=46","Congélateur 400L solstar inverter
Neuf
Colobane,
Dakar

17. nov. '23, 23:44

235 000 F Cfa

763762042","https://www.expat-dakar.com/annonce/congelateur-400l-solstar-inverter-5939887","Congélateur 400L solstar inverter","Neuf","Colobane

Dakar","235 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c3b00f524af11c4e5b1a5d85f9c9aac5/-/horizon-files-prod/ed/picture/qzvdrmen/9b29dc0342d7f3eac0a62e8f6e95c88aee188057.jpg"
"1708072628-48","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=46","Machine a laver 7kg deska
Neuf
Colobane,
Dakar

20. nov. '23, 13:36

189 900 F Cfa

763762042","https://www.expat-dakar.com/annonce/machine-a-laver-7kg-deska-5941562","Machine a laver 7kg deska","Neuf","Colobane

Dakar","189 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b8cbee380db20fa8bdd9d3904e47cdf9/-/horizon-files-prod/ed/picture/qdekdxxr/b30b25ded45371e64abe8ea684873215a267a895.jpg"
"1708072631-49","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=46","Side by side Haier avec fontaine
Neuf
Colobane,
Dakar

20. nov. '23, 14:20

570 000 F Cfa

763762042","https://www.expat-dakar.com/annonce/side-by-side-haier-avec-fontaine-5941605","Side by side Haier avec fontaine","Neuf","Colobane

Dakar","570 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/570a69ee39ba1e5e4f9a98f78554c2be/-/horizon-files-prod/ed/picture/qngxj55r/99bdcc669fea09abf8d1ed38818d3a374f64a603.jpg"
"1708072634-50","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=46","Réfrigérateur vitrine deska
Neuf
Colobane,
Dakar

20. nov. '23, 15:24

Vendeur vérifié

265 000 F Cfa

772095510","https://www.expat-dakar.com/annonce/refrigerateur-vitrine-deska-5937423","Réfrigérateur vitrine deska","Neuf","Colobane

Dakar","265 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d47dcf3608c0ed9d3d8bbe979bd78150/-/horizon-files-prod/ed/picture/q785xd0e/24add70cf75719d2900db11157c10f9cd595e11b.jpg"
"1708072640-51","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=45","Congélateur

Bargny,
Dakar

20. nov. '23, 16:42

175 000 F Cfa

763438659","https://www.expat-dakar.com/annonce/congelateur-5937180","Congélateur","","Bargny

Dakar","175 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1250d810ddff45384f5a9dbc838dfcee/-/horizon-files-prod/ed/picture/qkrg6v4j/d8676995e8be56c6df620c901d04c1cd130efa62.jpg"
"1708072643-52","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=45","PROMO RÉFRIGÉRATEUR ENDURO 418L SIDE BY SIDE MULTIPORTES A+
Neuf
Plateau,
Dakar

20. nov. '23, 16:54

529 000 F Cfa

774714823","https://www.expat-dakar.com/annonce/promo-refrigerateur-enduro-418l-side-by-side-multiportes-a-5941725","PROMO RÉFRIGÉRATEUR ENDURO 418L SIDE BY SIDE MULTIPORTES A+","Neuf","Plateau

Dakar","529 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/507215205050a41619904e49989f545d/-/horizon-files-prod/ed/picture/q0gw9pnd/f81466a0624cc8f1ab7cdc872b5b439d59a070b8.jpg"
"1708072646-53","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=45","PROMO RÉFRIGÉRATEUR ENDURO 246L COMBINÉ 4TIROIRS SILVER
Neuf
Plateau,
Dakar

20. nov. '23, 17:18

229 000 F Cfa

770723466","https://www.expat-dakar.com/annonce/promo-refrigerateur-enduro-246l-combine-4tiroirs-silver-5941743","PROMO RÉFRIGÉRATEUR ENDURO 246L COMBINÉ 4TIROIRS SILVER","Neuf","Plateau

Dakar","229 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a0ca005ce067a7dfc8a41f400f3aee29/-/horizon-files-prod/ed/picture/qzvdj2r8/7e577e975478f4d81c4a67b35977aa48f47d3e53.jpg"
"1708072649-54","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=45","PROMO RÉFRIGÉRATEUR 400L BEKO 2PORTES DEFROST BEIGE
Neuf
Plateau,
Dakar

20. nov. '23, 17:26

359 000 F Cfa

768882180","https://www.expat-dakar.com/annonce/promo-refrigerateur-400l-beko-2portes-defrost-beige-5941747","PROMO RÉFRIGÉRATEUR 400L BEKO 2PORTES DEFROST BEIGE","Neuf","Plateau

Dakar","359 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8023e2526eeb9b8c5ca83248bdeb8bf3/-/horizon-files-prod/ed/picture/q0gw9p8d/d494f3fdc78c9d9dd3d42e51ac4920bd37e66f10.jpg"
"1708072652-55","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=45","PROMO RÉFRIGÉRATEUR 306LITRES BEKO 2PORTES SILVER
Neuf
Plateau,
Dakar

20. nov. '23, 17:31

319 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/promo-refrigerateur-306litres-beko-2portes-silver-5941753","PROMO RÉFRIGÉRATEUR 306LITRES BEKO 2PORTES SILVER","Neuf","Plateau

Dakar","319 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/84a059e42330c142286b3a7fc3bd22aa/-/horizon-files-prod/ed/picture/q4486jr9/076fdc2a733369e64f89b744f9f1cbc87175cae1.jpg"
"1708072655-56","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=45","PROMO RÉFRIGÉRATEUR BEKO 400LITRES COMBINÉ 4TIROIRS
Neuf
Plateau,
Dakar

20. nov. '23, 18:31

398 000 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/promo-refrigerateur-beko-400litres-combine-4tiroirs-5941780","PROMO RÉFRIGÉRATEUR BEKO 400LITRES COMBINÉ 4TIROIRS","Neuf","Plateau

Dakar","398 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/79c99c1610ae996b707b22ec4ca403f8/-/horizon-files-prod/ed/picture/qkrgxmxw/869d8bb823f231440b5aedfb205194cac638f138.jpg"
"1708072658-57","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=45","PROMO RÉFRIGÉRATEUR BEKO COMBINÉ 4TIROIRS SILVER
Neuf
Plateau,
Dakar

20. nov. '23, 18:38

269 000 F Cfa

776096472

776096472","https://www.expat-dakar.com/annonce/promo-refrigerateur-beko-combine-4tiroirs-silver-5941783","PROMO RÉFRIGÉRATEUR BEKO COMBINÉ 4TIROIRS SILVER","Neuf","Plateau

Dakar","269 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/69f826df397eedf7cadb8f5d139f6cf6/-/horizon-files-prod/ed/picture/q2jqwzgj/ed2375ba913434a5f668368712e5ec83ff664948.jpg"
"1708072661-58","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=45","PROMO CONGÉLATEUR 600LITRES BEKO HORIZONTAL SILVER
Neuf
Plateau,
Dakar

20. nov. '23, 18:43

339 000 F Cfa

768882180","https://www.expat-dakar.com/annonce/promo-congelateur-600litres-beko-horizontal-silver-5941786","PROMO CONGÉLATEUR 600LITRES BEKO HORIZONTAL SILVER","Neuf","Plateau

Dakar","339 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9dac80f6af8f265366a866d2b85b83a5/-/horizon-files-prod/ed/picture/qenqxdwv/6de2e49d250d208d506f48318ffe5a06532ff7a3.jpg"
"1708072664-59","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=45","PROMO CONGÉLATEUR 500LITRES BEKO HORIZONTAL
Neuf
Plateau,
Dakar

20. nov. '23, 18:53

289 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/promo-congelateur-500litres-beko-horizontal-5941789","PROMO CONGÉLATEUR 500LITRES BEKO HORIZONTAL","Neuf","Plateau

Dakar","289 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/409ad5235ef070db0cd1b1f1048ff6e2/-/horizon-files-prod/ed/picture/q7850vgx/279c4e7b9940b4031f23f154415abd53fafab029.jpg"
"1708072669-60","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=45","PROMO CONGÉLATEUR 600LITRES BEKO HORIZONTAL SILVER
Neuf
Plateau,
Dakar

20. nov. '23, 18:59

339 000 F Cfa

781066640

781066640","https://www.expat-dakar.com/annonce/promo-congelateur-600litres-beko-horizontal-silver-5941792","PROMO CONGÉLATEUR 600LITRES BEKO HORIZONTAL SILVER","Neuf","Plateau

Dakar","339 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/477017274754d0703418cde4204b406d/-/horizon-files-prod/ed/picture/q9m9n0gw/d5cd9f6d49b839ea397abcb12796988a20bd7273.jpg"
"1708072676-61","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=44","PROMO CONGÉLATEUR 400LITRES BEKO HORIZONTAL
Neuf
Plateau,
Dakar

20. nov. '23, 19:05

249 000 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/promo-congelateur-400litres-beko-horizontal-5941802","PROMO CONGÉLATEUR 400LITRES BEKO HORIZONTAL","Neuf","Plateau

Dakar","249 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9e2c40b84a7732a481339b690ab9176d/-/horizon-files-prod/ed/picture/qv4ekmz2/69c11e3ce29c86eda3639590ed769d8a91547a2e.jpg"
"1708072679-62","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=44","Congélateur vertical icona 8tiroirs
Neuf
Plateau,
Dakar

21. nov. '23, 11:44

254 900 F Cfa

778452442

778452442","https://www.expat-dakar.com/annonce/congelateur-vertical-icona-8tiroirs-5494695","Congélateur vertical icona 8tiroirs","Neuf","Plateau

Dakar","254 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c4eb06cf74fd219ec8ef28ed4fa2b98e/-/horizon-files-prod/ed/picture/qq44gqxj/7d1816add2f6a67e5e96e9128f3fd52027474d68.jpg"
"1708072682-63","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=44","Congélateur Horizontal ASTECH 920L
Neuf
Plateau,
Dakar

21. nov. '23, 11:53

745 000 F Cfa

778452442

778452442","https://www.expat-dakar.com/annonce/congelateur-horizontal-astech-920l-2729134","Congélateur Horizontal ASTECH 920L","Neuf","Plateau

Dakar","745 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/97f64c1f57bc4c7913619d11c8ef9474/-/horizon-files-prod/ed/picture/migrated/q7pp8ne/d6c7cfdae677a21246ad76ee38174becaff8c840.jpg"
"1708072685-64","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=44","Réfrigérateur vitrine 2 portr 260 litre
Neuf
Colobane,
Dakar

21. nov. '23, 13:43

Vendeur vérifié

260 000 F Cfa

772095510","https://www.expat-dakar.com/annonce/refrigerateur-vitrine-2-portr-260-litre-5899807","Réfrigérateur vitrine 2 portr 260 litre","Neuf","Colobane

Dakar","260 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2b58d1afdc89a2108c8c487a8c85d28b/-/horizon-files-prod/ed/picture/qq4724n4/29422c90c54e663577e53d3fc2ad6eb95e4fcaa6.jpg"
"1708072688-65","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=44","Réfrigérateur vitrine
Venant
Colobane,
Dakar

21. nov. '23, 15:45

Vendeur vérifié

100 000 F Cfa

772095510","https://www.expat-dakar.com/annonce/refrigerateur-vitrine-5942582","Réfrigérateur vitrine","Venant","Colobane

Dakar","100 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/384e092272d43827ae131ab893b47820/-/horizon-files-prod/ed/picture/qpd6jwdj/2aed1fbd52a6f0f3de75252030c5fa3ad061134e.jpg"
"1708072691-66","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=44","PROMO CONGÉLATEUR 250LITRES HISENSE SILVER
Neuf
Plateau,
Dakar

21. nov. '23, 16:46

205 000 F Cfa

774714823","https://www.expat-dakar.com/annonce/promo-congelateur-250litres-hisense-silver-5942655","PROMO CONGÉLATEUR 250LITRES HISENSE SILVER","Neuf","Plateau

Dakar","205 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/dfa081a36803b2acaa7a1deee180ec8e/-/horizon-files-prod/ed/picture/qxj2k6pm/f774d1f411df711a1463b1b9e213d98ad074bbec.jpg"
"1708072694-67","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=44","PROMO CONGÉLATEUR 450LITRES HAIER HORIZONTAL INVERTER SILVER
Neuf
Plateau,
Dakar

21. nov. '23, 17:14

269 000 F Cfa

770723466","https://www.expat-dakar.com/annonce/promo-congelateur-450litres-haier-horizontal-inverter-silver-5942667","PROMO CONGÉLATEUR 450LITRES HAIER HORIZONTAL INVERTER SILVER","Neuf","Plateau

Dakar","269 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e7ae6d8adb82d785d01d1350b2beeb1d/-/horizon-files-prod/ed/picture/q78507jj/15c32bc462202102231124af176693c6b9c2512c.jpg"
"1708072697-68","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=44","PROMO CONGÉLATEUR 400LITRES HAIER HORIZONTAL INVERTER SILVER
Neuf
Plateau,
Dakar

21. nov. '23, 17:22

239 000 F Cfa

776862827","https://www.expat-dakar.com/annonce/promo-congelateur-400litres-haier-horizontal-inverter-silver-5942673","PROMO CONGÉLATEUR 400LITRES HAIER HORIZONTAL INVERTER SILVER","Neuf","Plateau

Dakar","239 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/12fe520e8cb979124c0acb62d262590e/-/horizon-files-prod/ed/picture/qq475dzv/e03ed13bd2cb42808c4f85753896070e36d2a50f.jpg"
"1708072700-69","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=44","PROMO RÉFRIGÉRATEUR 315L ENDURO COMBINÉ 3TIROIRES A++
Neuf
Plateau,
Dakar

21. nov. '23, 17:30

229 000 F Cfa

768882180","https://www.expat-dakar.com/annonce/promo-refrigerateur-315l-enduro-combine-3tiroires-a-5942680","PROMO RÉFRIGÉRATEUR 315L ENDURO COMBINÉ 3TIROIRES A++","Neuf","Plateau

Dakar","229 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/4016726173927a9ca7a93f5eba8c24dc/-/horizon-files-prod/ed/picture/qkrgx57j/aab25eb007dfbf64280a72bf68370d46827e7789.jpg"
"1708072703-70","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=44","PROMO RÉFRIGÉRATEUR 300L ENDURO COMBINÉ 3TIROIRES A++
Neuf
Plateau,
Dakar

21. nov. '23, 17:38

229 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/promo-refrigerateur-300l-enduro-combine-3tiroires-a-5942692","PROMO RÉFRIGÉRATEUR 300L ENDURO COMBINÉ 3TIROIRES A++","Neuf","Plateau

Dakar","229 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8e8763ed0c8df7c1ee41ecf7ff321a62/-/horizon-files-prod/ed/picture/q9m9n85n/6ca6b56a210de5752943de26a7935ecd3697c5c9.jpg"
"1708072710-71","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=43","PROMO RÉFRIGÉRATEUR 550L ENDURO 2PORTES DEFROST A++
Neuf
Plateau,
Dakar

21. nov. '23, 17:46

298 000 F Cfa

781066640

781066640","https://www.expat-dakar.com/annonce/promo-refrigerateur-550l-enduro-2portes-defrost-a-5942701","PROMO RÉFRIGÉRATEUR 550L ENDURO 2PORTES DEFROST A++","Neuf","Plateau

Dakar","298 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a496dcbf8870727dadbf5b57a9bbd679/-/horizon-files-prod/ed/picture/q78507pz/43173365bb34e55c636b4454594c32311a44220c.jpg"
"1708072712-72","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=43","Fontaine Frigo Deska
Neuf
Plateau,
Dakar

21. nov. '23, 17:47

60 000 F Cfa

770984811","https://www.expat-dakar.com/annonce/fontaine-frigo-deska-5937461","Fontaine Frigo Deska","Neuf","Plateau

Dakar","60 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7fd485fcf547bf965ea857b9f71897a4/-/horizon-files-prod/ed/picture/q2jq8252/caed84180f7b701f1d4d03a416f069f725c5f322.jpg"
"1708072716-73","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=43","Frigo Bar DESKA 2 portes
Neuf
Cap Skirring,
Ziguinchor

21. nov. '23, 18:00

75 000 F Cfa

778249126","https://www.expat-dakar.com/annonce/frigo-bar-deska-2-portes-5942496","Frigo Bar DESKA 2 portes","Neuf","Cap Skirring

Ziguinchor","75 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1787e994eab77a37ed8625af9a680e3f/-/horizon-files-prod/ed/picture/q8v59ven/d821c4f8df59802d60a0e1eb83a92ea43be5eac2.jpg"
"1708072719-74","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=43","Réfrigérateur/congélateur vertical
D'occasion
Ziguinchor,
Ziguinchor

21. nov. '23, 18:05

60 000 F Cfa

774624803

774624803","https://www.expat-dakar.com/annonce/refrigerateurcongelateur-vertical-5940497","Réfrigérateur/congélateur vertical","D'occasion","Ziguinchor

Ziguinchor","60 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fbbfe74ffd04b5c1685dcfc00922e6aa/-/horizon-files-prod/ed/picture/q448rzg2/36e3f10dcc4fcd938f28bea719a172bccd602907.jpg"
"1708072722-75","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=43","Refrigérateur 2 Portes Car Rapid customiser
D'occasion
Sicap foire,
Dakar

22. nov. '23, 09:25

60 000 F Cfa

771972718","https://www.expat-dakar.com/annonce/refrigerateur-2-portes-car-rapid-customiser-5937572","Refrigérateur 2 Portes Car Rapid customiser","D'occasion","Sicap foire

Dakar","60 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5a41f1b7186d5a4cbe74ceb6d1fde458/-/horizon-files-prod/ed/picture/qwe2n9x0/7f502bbab3fc447e66de23989f0c562abec3cb67.jpg"
"1708072725-76","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=43","Réfrigérateurs
Neuf
Zone de captage,
Dakar

22. nov. '23, 11:46

320 000 F Cfa

766026327","https://www.expat-dakar.com/annonce/refrigerateurs-5942654","Réfrigérateurs","Neuf","Zone de captage

Dakar","320 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7d87d11f8120b0cc3f234a08b54b0f59/-/horizon-files-prod/ed/picture/qrzvjq8m/505d9b32d1c9694ccf545b544e7d8eb95b2f9213.jpg"
"1708072728-77","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=43","Réfrigérateur astech
D'occasion
Point-e,
Dakar

22. nov. '23, 12:03

140 000 F Cfa

786534018","https://www.expat-dakar.com/annonce/refrigerateur-astech-5938810","Réfrigérateur astech","D'occasion","Point-e

Dakar","140 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1fd113266a012c0a56405acc775f8483/-/horizon-files-prod/ed/picture/qrzv6xrg/dd6647227d5052e3cb28e82080898b5c0d4d6d80.jpg"
"1708072732-78","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=43","Réfrigérateur vitrine atosa
Neuf
Plateau,
Dakar

22. nov. '23, 12:28

Vendeur vérifié

625 000 F Cfa

772095510","https://www.expat-dakar.com/annonce/refrigerateur-vitrine-atosa-5943299","Réfrigérateur vitrine atosa","Neuf","Plateau

Dakar","625 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/de92127225a61c557dd15905d20a7e7a/-/horizon-files-prod/ed/picture/qxj2k2z4/2d8c22d77b3ca5e0fc834a9f5624809bbad7eaaa.jpg"
"1708072735-79","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=43","Petit frigo à vendre
Venant
Amitié,
Dakar

22. nov. '23, 12:37

80 000 F Cfa

772729636","https://www.expat-dakar.com/annonce/petit-frigo-a-vendre-5942466","Petit frigo à vendre","Venant","Amitié

Dakar","80 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3953e4f5cb21e82d1951f1d17d726794/-/horizon-files-prod/ed/picture/q6xkvxp6/75da2686a56488e106c8a85e960edcdebb3ccbe8.jpg"
"1708072738-80","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=43","Congélateur Liebherr - verticale -Horizontale
D'occasion
Avenue Bourguiba,
Dakar

22. nov. '23, 13:05

120 000 F Cfa

776608043

776796778","https://www.expat-dakar.com/annonce/congelateur-liebherr-verticale-horizontale-5940340","Congélateur Liebherr - verticale -Horizontale","D'occasion","Avenue Bourguiba

Dakar","120 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/88ca2e374329640eb054414263dd46f2/-/horizon-files-prod/ed/picture/qdekdvn4/416a85b22baf6d626f809cc2bc7d9a189b22b5f0.jpg"
"1708072744-81","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=42","Frigo bar 2 portes

Dakar

22. nov. '23, 16:11

100 000 F Cfa

105 000 F Cfa

Économisez 4.8%

773189012","https://www.expat-dakar.com/annonce/frigo-bar-2-portes-2775412","Frigo bar 2 portes","","Dakar","100 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/816bde798f2ab1e0b62e477735d0ef36/-/horizon-files-prod/ed/picture/migrated/qd0789j/8eddc94c549d1a2cf547ff0c5af938f76a63eaf4.jpg"
"1708072747-82","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=42","Réfrigérateurs
D'occasion
Sicap baobab,
Dakar

22. nov. '23, 16:36

50 000 F Cfa

772830551","https://www.expat-dakar.com/annonce/refrigerateurs-5943546","Réfrigérateurs","D'occasion","Sicap baobab

Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8a259885b70f4c124e8e88191c96c77c/-/horizon-files-prod/ed/picture/qv4ekw4w/8fc5f6939884a0ee9fee8d3e2532be964edb4ab2.jpg"
"1708072750-83","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=42","PROMO RÉFRIGÉRATEUR 132LITRES HISENSE 2PORTES SILVER
Neuf
Plateau,
Dakar

22. nov. '23, 21:12

159 000 F Cfa

774714823","https://www.expat-dakar.com/annonce/promo-refrigerateur-132litres-hisense-2portes-silver-5943749","PROMO RÉFRIGÉRATEUR 132LITRES HISENSE 2PORTES SILVER","Neuf","Plateau

Dakar","159 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0ebce845207dbbce0865954a4b20777b/-/horizon-files-prod/ed/picture/qngxjp2w/5f083dd8d16f541f56080ba53e754057fea8bcc8.jpg"
